,0,1
0,0.0,0.8351467816509465
1,0.005,0.7960554903982069
2,0.05,0.4993636036471275
3,0.5,0.2983166463383605
4,5.0,0.13255142611131815
5,50.0,0.6958456380422379
6,500.0,1.127894117647059
